observation_id,observation_type,entity_type,entity_id,location_id,observation_timestamp,description,vehicle_id,source_system,observer_type,evidence_id,confidence_score,created_at
OBS002533,CCTV,PERSON,P00330,L02475,2026-02-06 06:08:57,Person Raj Shah was observed near Hotel 373 in Kota.,,CCTV_Network,CCTV_System,EV13533,0.90,2025-09-02 03:54:01
OBS002534,SURVEILLANCE,ORGANIZATION,O0427,L00779,2026-07-15 17:16:10,An observation associated Jain Enterprises with the area around Hotel 901; corroboration is required.,,Field_Log,CCTV_System,EV13534,0.72,2026-07-31 10:29:36
OBS002535,PATROL,PERSON,P00939,L00643,2025-08-17 22:19:34,Person Pooja Chauhan was observed near Warehouse 309 in Surat.,,Field_Log,CCTV_System,EV13535,0.75,2025-01-26 23:29:07
OBS002536,INTELLIGENCE,PERSON,P02762,L02486,2025-02-19 06:16:34,Source INTELLIGENCE recorded Rahul Patel at Apartment 990 around 06:16.,,ANPR_System,Officer,EV13536,0.82,2026-02-05 04:33:53
OBS002537,ANPR,ACCOUNT,A01273,L00040,2026-11-05 16:10:17,An observation associated ACCT****9112 with the area around Mall 587; corroboration is required.,,Field_Log,CCTV_System,EV13537,0.94,2025-05-31 16:04:38
OBS002538,FIELD_OBSERVATION,ACCOUNT,A00405,L01549,2026-04-01 03:05:21,An observation associated ACCT****4185 with the area around Market 240; corroboration is required.,,ANPR_System,Analyst,EV13538,0.73,2026-05-02 19:16:58
OBS002539,CCTV,PERSON,P03611,L00815,2026-01-03 03:55:17,Person Rohan Shah was observed near Junction 804 in Ahmedabad.,,CCTV_Network,CCTV_System,EV13539,0.84,2026-09-11 07:33:29
OBS002540,SURVEILLANCE,PERSON,P03327,L02012,2026-06-14 17:47:51,Source SURVEILLANCE recorded Rohan Rathore at Road 802 around 17:47.,V00423,Field_Log,Automated_Camera,EV13540,0.79,2025-11-28 01:14:43
OBS002541,PATROL,VEHICLE,V00633,L01403,2026-11-22 12:49:21,Vehicle MP07EF9228 was observed near Apartment 252 in Jaipur.,V00633,Synthetic_Intelligence_Feed,Officer,EV13541,0.95,2026-05-08 16:49:30
OBS002542,INTELLIGENCE,VEHICLE,V00301,L01932,2026-04-30 07:05:03,Vehicle DL75CD3411 was observed near Road 313 in Ahmedabad.,V00301,Field_Log,Officer,EV13542,0.74,2026-08-29 01:14:38
OBS002543,ANPR,PERSON,P00116,L01287,2026-03-12 18:03:02,Person Ankit Yadav was observed near Office 75 in Bengaluru.,,Synthetic_Intelligence_Feed,Automated_Camera,EV13543,0.76,2025-02-17 03:27:54
OBS002544,FIELD_OBSERVATION,PERSON,P03073,L00218,2025-02-21 11:01:22,Person Aarav Singh was observed near Junction 463 in Pune.,,Synthetic_Intelligence_Feed,Analyst,EV13544,0.81,2026-11-03 10:55:44
OBS002545,CCTV,VEHICLE,V00026,L01647,2025-02-07 12:12:01,Source CCTV recorded KA75EF2926 at Warehouse 115 around 12:12.,V00026,Synthetic_Intelligence_Feed,Analyst,EV13545,0.73,2026-02-08 04:43:42
OBS002546,SURVEILLANCE,ACCOUNT,A00839,L01868,2026-03-06 04:38:27,An observation associated ACCT****3696 with the area around Office 236; corroboration is required.,,Field_Log,Automated_Camera,EV13546,0.72,2025-12-12 00:00:42
OBS002547,PATROL,VEHICLE,V00877,L00178,2025-07-17 19:53:01,Vehicle KA21GH7864 was observed near Junction 481 in Mumbai.,V00877,Field_Log,Patrol_Unit,EV13547,0.96,2025-08-04 14:15:31
OBS002548,INTELLIGENCE,PERSON,P03644,L00880,2026-07-05 00:21:52,Source INTELLIGENCE recorded Ankit Mishra at Station 15 around 00:21.,V00937,Synthetic_Intelligence_Feed,Automated_Camera,EV13548,0.77,2025-09-29 11:36:09
OBS002549,ANPR,VEHICLE,V01095,L02441,2026-09-17 10:04:18,An observation associated KA36GH9959 with the area around Warehouse 486; corroboration is required.,V01095,ANPR_System,Officer,EV13549,0.93,2025-06-01 07:11:22
OBS002550,FIELD_OBSERVATION,PHONE,PH01279,L01993,2025-10-05 19:29:31,Phone 965****981 was observed near Market 733 in Jaipur.,,ANPR_System,Officer,EV13550,0.83,2026-04-26 18:06:33
OBS002551,CCTV,ORGANIZATION,O0301,L01769,2025-04-07 12:29:45,An observation associated Khan Solutions with the area around Junction 452; corroboration is required.,,Synthetic_Intelligence_Feed,Analyst,EV13551,0.96,2025-05-01 12:41:13
OBS002552,SURVEILLANCE,ACCOUNT,A00662,L00758,2026-09-09 11:01:42,Source SURVEILLANCE recorded ACCT****8184 at Office 217 around 11:01.,,Synthetic_Intelligence_Feed,CCTV_System,EV13552,0.77,2025-04-14 13:48:59
OBS002553,PATROL,ORGANIZATION,O0372,L00658,2025-02-05 14:24:35,An observation associated Mishra Enterprises with the area around Junction 676; corroboration is required.,,Field_Log,Officer,EV13553,0.72,2025-04-01 06:25:49
OBS002554,INTELLIGENCE,PERSON,P01620,L02226,2026-08-26 11:40:45,An observation associated Sanjay Tiwari with the area around Office 9; corroboration is required.,,Field_Log,CCTV_System,EV13554,0.93,2025-02-05 08:47:30
OBS002555,ANPR,ORGANIZATION,O0290,L02483,2025-06-09 19:00:46,An observation associated Verma Services with the area around Junction 202; corroboration is required.,,CCTV_Network,Automated_Camera,EV13555,0.85,2026-03-02 06:18:44
OBS002556,FIELD_OBSERVATION,PERSON,P02860,L01080,2025-11-06 07:26:35,Source FIELD_OBSERVATION recorded Kavya Khan at Market 369 around 07:26.,,ANPR_System,Analyst,EV13556,0.83,2025-11-10 19:03:44
OBS002557,CCTV,ACCOUNT,A00973,L00044,2025-07-11 22:11:19,Source CCTV recorded ACCT****5211 at Apartment 136 around 22:11.,,CCTV_Network,Officer,EV13557,0.94,2026-12-07 04:08:34
OBS002558,SURVEILLANCE,ACCOUNT,A00197,L02065,2026-04-14 06:22:07,An observation associated ACCT****7710 with the area around Station 920; corroboration is required.,,Synthetic_Intelligence_Feed,Automated_Camera,EV13558,0.93,2026-12-16 04:31:16
OBS002559,PATROL,PERSON,P03509,L01387,2025-06-18 21:25:40,Source PATROL recorded Yash Chauhan at Apartment 701 around 21:25.,,ANPR_System,Patrol_Unit,EV13559,0.74,2025-07-05 22:28:28
OBS002560,INTELLIGENCE,PERSON,P02446,L00648,2025-04-30 12:06:46,Person Aditya Khan was observed near Apartment 432 in Vadodara.,,Field_Log,CCTV_System,EV13560,0.73,2025-06-01 06:31:21
OBS002561,ANPR,PHONE,PH01760,L01627,2026-02-01 10:10:34,Phone 974****469 was observed near Market 853 in Gwalior.,,Field_Log,Officer,EV13561,0.95,2026-03-08 08:23:10
OBS002562,FIELD_OBSERVATION,PERSON,P03280,L01544,2026-12-08 06:06:16,Person Isha Mehta was observed near Road 671 in Surat.,,Field_Log,CCTV_System,EV13562,0.78,2025-04-28 19:57:49
OBS002563,CCTV,PERSON,P01131,L01897,2026-05-28 06:55:10,Person Pooja Malhotra was observed near Office 854 in Ahmedabad.,,ANPR_System,Automated_Camera,EV13563,0.79,2025-05-03 12:19:35
OBS002564,SURVEILLANCE,PERSON,P02084,L00972,2026-09-17 21:08:49,Source SURVEILLANCE recorded Arjun Bansal at Industrial Area 946 around 21:08.,,Synthetic_Intelligence_Feed,Analyst,EV13564,0.86,2025-08-06 06:02:08
OBS002565,PATROL,VEHICLE,V01141,L01752,2026-01-07 23:50:47,Source PATROL recorded MH52EF5765 at Industrial Area 904 around 23:50.,V01141,ANPR_System,Officer,EV13565,0.78,2026-06-24 12:57:35
OBS002566,INTELLIGENCE,PERSON,P03806,L02372,2025-07-24 13:15:02,Person Riya Patel was observed near Mall 918 in Surat.,,ANPR_System,Analyst,EV13566,0.85,2026-03-01 20:06:24
OBS002567,ANPR,ACCOUNT,A00664,L00011,2025-09-01 01:27:47,An observation associated ACCT****7185 with the area around Junction 818; corroboration is required.,,CCTV_Network,Patrol_Unit,EV13567,0.97,2026-05-09 11:09:51
OBS002568,FIELD_OBSERVATION,PERSON,P01532,L00172,2026-10-26 07:29:53,Source FIELD_OBSERVATION recorded Nandini Patel at Station 408 around 07:29.,,Field_Log,CCTV_System,EV13568,0.90,2025-02-24 01:26:00
OBS002569,CCTV,VEHICLE,V00699,L00875,2026-07-04 18:58:33,Vehicle KA18EF7650 was observed near Mall 259 in Kota.,V00699,ANPR_System,Automated_Camera,EV13569,0.84,2025-01-01 07:34:07
OBS002570,SURVEILLANCE,VEHICLE,V00742,L00208,2026-04-12 11:05:58,Source SURVEILLANCE recorded MH85AB9312 at Mall 32 around 11:05.,V00742,Synthetic_Intelligence_Feed,Officer,EV13570,0.75,2025-12-22 16:38:30
OBS002571,PATROL,PERSON,P00656,L01450,2026-09-02 23:31:28,Source PATROL recorded Isha Deshmukh at Industrial Area 431 around 23:31.,,Field_Log,Officer,EV13571,0.87,2026-10-27 14:40:28
OBS002572,INTELLIGENCE,ORGANIZATION,O0074,L01841,2026-11-11 21:45:42,Source INTELLIGENCE recorded Gupta Transport at Industrial Area 900 around 21:45.,,Synthetic_Intelligence_Feed,Patrol_Unit,EV13572,0.93,2026-08-20 08:24:24
OBS002573,ANPR,VEHICLE,V00723,L01507,2025-01-05 17:48:34,Vehicle MP92EF7371 was observed near Market 119 in Ujjain.,V00723,Field_Log,Officer,EV13573,0.95,2025-07-05 21:28:27
OBS002574,FIELD_OBSERVATION,ACCOUNT,A00152,L01770,2025-06-25 04:30:17,Source FIELD_OBSERVATION recorded ACCT****1495 at Hotel 380 around 04:30.,,Field_Log,Automated_Camera,EV13574,0.90,2026-09-17 07:32:04
OBS002575,CCTV,PERSON,P02245,L01512,2025-03-14 03:01:29,Person Deepak Patel was observed near Office 442 in Delhi.,V00741,Synthetic_Intelligence_Feed,CCTV_System,EV13575,0.91,2025-09-03 17:41:41
OBS002576,SURVEILLANCE,ACCOUNT,A00567,L02145,2026-01-27 03:23:22,Source SURVEILLANCE recorded ACCT****3729 at Apartment 80 around 03:23.,,ANPR_System,Officer,EV13576,0.73,2026-11-07 11:02:09
OBS002577,PATROL,PERSON,P01190,L01895,2025-07-06 05:11:50,An observation associated Riya Patel with the area around Station 345; corroboration is required.,,CCTV_Network,Analyst,EV13577,0.80,2025-06-18 11:26:06
OBS002578,INTELLIGENCE,PERSON,P03835,L00999,2025-07-04 06:26:33,Source INTELLIGENCE recorded Arjun Deshmukh at Warehouse 370 around 06:26.,,CCTV_Network,CCTV_System,EV13578,0.97,2026-01-19 13:16:45
OBS002579,ANPR,PHONE,PH04131,L00020,2025-11-24 21:09:28,Phone 990****910 was observed near Market 501 in Jaipur.,,CCTV_Network,Officer,EV13579,0.84,2026-12-23 03:42:27
OBS002580,FIELD_OBSERVATION,ACCOUNT,A00359,L01132,2026-08-16 21:06:38,An observation associated ACCT****6946 with the area around Market 801; corroboration is required.,,ANPR_System,Automated_Camera,EV13580,0.88,2025-03-21 18:23:22
OBS002581,CCTV,PERSON,P02128,L00928,2026-02-23 09:41:17,Source CCTV recorded Amit Jain at Office 207 around 09:41.,V00922,Synthetic_Intelligence_Feed,Analyst,EV13581,0.79,2026-08-03 08:18:34
OBS002582,SURVEILLANCE,VEHICLE,V00224,L00035,2026-03-23 16:18:54,An observation associated MP55GH1950 with the area around Market 480; corroboration is required.,V00224,CCTV_Network,Automated_Camera,EV13582,0.76,2026-03-02 21:36:07
OBS002583,PATROL,PERSON,P01379,L00069,2025-11-27 22:53:39,An observation associated Meera Patel with the area around Junction 786; corroboration is required.,,ANPR_System,CCTV_System,EV13583,0.88,2025-12-03 04:39:47
OBS002584,INTELLIGENCE,ORGANIZATION,O0500,L00092,2026-09-28 02:28:46,Organization Verma Services was observed near Hotel 914 in Ujjain.,,Field_Log,Automated_Camera,EV13584,0.73,2025-08-28 00:44:49
OBS002585,ANPR,PHONE,PH02815,L00515,2026-02-10 05:36:29,Source ANPR recorded 927****016 at Hotel 876 around 05:36.,,CCTV_Network,Officer,EV13585,0.89,2026-10-25 16:26:56
OBS002586,FIELD_OBSERVATION,PERSON,P03048,L02051,2026-09-24 00:23:59,An observation associated Manish Malhotra with the area around Apartment 818; corroboration is required.,,CCTV_Network,CCTV_System,EV13586,0.86,2025-08-21 12:31:41
OBS002587,CCTV,ACCOUNT,A00632,L00551,2025-09-04 00:33:19,Account ACCT****2697 was observed near Industrial Area 160 in Hyderabad.,,Field_Log,Officer,EV13587,0.96,2025-07-25 00:52:09
OBS002588,SURVEILLANCE,PERSON,P00723,L00335,2025-05-28 00:01:01,An observation associated Varun Agarwal with the area around Office 521; corroboration is required.,V01197,Synthetic_Intelligence_Feed,Officer,EV13588,0.91,2025-11-18 07:53:30
OBS002589,PATROL,PERSON,P02424,L02448,2025-10-24 14:39:44,An observation associated Ananya Deshmukh with the area around Road 107; corroboration is required.,,CCTV_Network,Automated_Camera,EV13589,0.80,2025-11-27 02:03:31
OBS002590,INTELLIGENCE,PERSON,P03866,L00537,2026-09-15 08:18:07,An observation associated Mohit Bansal with the area around Office 997; corroboration is required.,,ANPR_System,Patrol_Unit,EV13590,0.84,2025-05-19 17:59:56
OBS002591,ANPR,VEHICLE,V00112,L01718,2025-03-12 14:55:26,An observation associated MH34GH1143 with the area around Warehouse 597; corroboration is required.,V00112,Synthetic_Intelligence_Feed,Officer,EV13591,0.88,2025-06-04 14:38:37
OBS002592,FIELD_OBSERVATION,PERSON,P03956,L01918,2025-01-17 00:05:00,An observation associated Karan Yadav with the area around Warehouse 637; corroboration is required.,,Synthetic_Intelligence_Feed,CCTV_System,EV13592,0.80,2026-08-24 11:38:02
OBS002593,CCTV,VEHICLE,V00200,L01702,2025-02-01 21:41:13,Source CCTV recorded DL04AB1793 at Hotel 14 around 21:41.,V00200,CCTV_Network,Automated_Camera,EV13593,0.89,2025-09-21 01:55:18
OBS002594,SURVEILLANCE,PERSON,P02132,L01599,2025-10-15 13:53:54,Person Vikram Yadav was observed near Station 763 in Vadodara.,V01061,CCTV_Network,Automated_Camera,EV13594,0.92,2026-06-12 09:33:18
OBS002595,PATROL,ACCOUNT,A00812,L00514,2026-06-10 00:16:03,Account ACCT****0239 was observed near Hotel 835 in Hyderabad.,,ANPR_System,Analyst,EV13595,0.93,2026-10-28 23:40:47
OBS002596,INTELLIGENCE,ACCOUNT,A01025,L00139,2025-03-30 13:51:49,Source INTELLIGENCE recorded ACCT****0719 at Industrial Area 485 around 13:51.,,Field_Log,Officer,EV13596,0.86,2025-06-14 22:44:50
OBS002597,ANPR,PERSON,P02435,L00831,2025-05-03 08:51:56,Source ANPR recorded Arjun Mehta at Mall 65 around 08:51.,,Field_Log,CCTV_System,EV13597,0.88,2025-04-08 16:35:42
OBS002598,FIELD_OBSERVATION,PHONE,PH02707,L01907,2025-07-25 09:52:35,An observation associated 943****356 with the area around Hotel 515; corroboration is required.,,Field_Log,Analyst,EV13598,0.74,2026-02-23 09:34:43
OBS002599,CCTV,PERSON,P00652,L00684,2025-10-19 02:58:43,An observation associated Siddharth Jain with the area around Mall 406; corroboration is required.,,Synthetic_Intelligence_Feed,Patrol_Unit,EV13599,0.83,2026-10-14 07:19:15
OBS002600,SURVEILLANCE,PERSON,P03071,L01480,2026-03-20 06:15:28,Person Nikhil Joshi was observed near Road 875 in Kota.,,Synthetic_Intelligence_Feed,Patrol_Unit,EV13600,0.95,2025-09-08 06:40:48
OBS002601,PATROL,PERSON,P01464,L02433,2025-09-23 03:42:56,Person Karan Yadav was observed near Office 30 in Dewas.,V00944,ANPR_System,Officer,EV13601,0.80,2025-01-21 23:38:26
OBS002602,INTELLIGENCE,VEHICLE,V00995,L00263,2026-06-16 02:49:05,Vehicle RJ04AB6910 was observed near Hotel 162 in Pune.,V00995,ANPR_System,Officer,EV13602,0.75,2026-07-14 09:42:52
OBS002603,ANPR,PERSON,P03274,L02163,2025-05-10 00:34:27,Person Rohan Jain was observed near Warehouse 866 in Kota.,,Synthetic_Intelligence_Feed,Automated_Camera,EV13603,0.79,2025-11-05 19:45:57
OBS002604,FIELD_OBSERVATION,PERSON,P02119,L00011,2026-11-29 22:04:29,Person Riya Bansal was observed near Junction 818 in Bhopal.,,Synthetic_Intelligence_Feed,Patrol_Unit,EV13604,0.85,2026-02-02 17:05:11
OBS002605,CCTV,VEHICLE,V00727,L00160,2026-11-27 19:21:37,Vehicle GJ88CD7290 was observed near Market 559 in Gurugram.,V00727,ANPR_System,Automated_Camera,EV13605,0.82,2026-02-05 04:32:13
OBS002606,SURVEILLANCE,VEHICLE,V00893,L02017,2026-05-02 16:25:57,Vehicle RJ07CD8215 was observed near Station 220 in Gwalior.,V00893,Synthetic_Intelligence_Feed,Automated_Camera,EV13606,0.91,2025-05-09 13:51:43
OBS002607,PATROL,ORGANIZATION,O0141,L02077,2026-01-26 15:39:10,An observation associated Yadav Solutions with the area around Apartment 518; corroboration is required.,,Field_Log,Officer,EV13607,0.83,2026-05-30 07:34:41
OBS002608,INTELLIGENCE,ORGANIZATION,O0167,L01917,2026-06-22 07:03:11,Source INTELLIGENCE recorded Chauhan Logistics at Station 79 around 07:03.,,Synthetic_Intelligence_Feed,Automated_Camera,EV13608,0.78,2025-08-22 09:47:26
OBS002609,ANPR,PERSON,P03342,L01918,2025-03-19 07:04:37,An observation associated Amit Jain with the area around Warehouse 637; corroboration is required.,,CCTV_Network,Patrol_Unit,EV13609,0.88,2026-11-30 13:13:36
OBS002610,FIELD_OBSERVATION,ORGANIZATION,O0358,L01446,2026-10-03 23:29:48,Source FIELD_OBSERVATION recorded Mehta Solutions at Mall 256 around 23:29.,,CCTV_Network,CCTV_System,EV13610,0.90,2026-03-31 14:13:01
OBS002611,CCTV,ORGANIZATION,O0285,L02298,2025-09-16 07:04:44,Source CCTV recorded Rathore Services at Warehouse 810 around 07:04.,,Synthetic_Intelligence_Feed,Automated_Camera,EV13611,0.97,2025-10-05 18:25:57
OBS002612,SURVEILLANCE,ACCOUNT,A00078,L01714,2026-02-12 07:21:19,Source SURVEILLANCE recorded ACCT****4140 at Station 347 around 07:21.,,ANPR_System,Officer,EV13612,0.86,2026-04-08 16:32:23
OBS002613,PATROL,PHONE,PH04144,L00325,2025-05-02 19:24:59,Source PATROL recorded 912****836 at Station 435 around 19:24.,,Synthetic_Intelligence_Feed,Analyst,EV13613,0.90,2025-01-19 21:59:39
OBS002614,INTELLIGENCE,PERSON,P00298,L00011,2025-02-21 12:52:13,Person Neha Jain was observed near Junction 818 in Bhopal.,V00904,CCTV_Network,Automated_Camera,EV13614,0.79,2026-05-29 02:59:57
OBS002615,ANPR,VEHICLE,V00512,L01498,2026-03-18 04:24:39,Vehicle KA38GH4256 was observed near Junction 626 in Gwalior.,V00512,CCTV_Network,CCTV_System,EV13615,0.84,2025-08-30 12:57:38
OBS002616,FIELD_OBSERVATION,VEHICLE,V00933,L00385,2026-05-18 21:56:51,Source FIELD_OBSERVATION recorded MH22AB3231 at Industrial Area 874 around 21:56.,V00933,CCTV_Network,CCTV_System,EV13616,0.92,2026-12-24 09:11:22
OBS002617,CCTV,PERSON,P02145,L02160,2026-03-17 03:53:38,Person Nandini Verma was observed near Warehouse 16 in Lucknow.,,Synthetic_Intelligence_Feed,Analyst,EV13617,0.93,2026-10-08 06:13:37
OBS002618,SURVEILLANCE,PERSON,P03672,L00411,2026-04-22 10:29:56,An observation associated Pooja Mehta with the area around Mall 295; corroboration is required.,,ANPR_System,Automated_Camera,EV13618,0.91,2026-11-18 23:30:17
OBS002619,PATROL,PERSON,P00232,L01541,2026-05-11 02:07:09,Source PATROL recorded Varun Tiwari at Hotel 763 around 02:07.,,CCTV_Network,CCTV_System,EV13619,0.81,2026-06-27 19:14:24
OBS002620,INTELLIGENCE,ORGANIZATION,O0121,L01484,2026-04-02 07:55:22,Source INTELLIGENCE recorded Mishra Services at Road 812 around 07:55.,,Field_Log,CCTV_System,EV13620,0.74,2026-11-02 18:48:08
OBS002621,ANPR,PERSON,P03830,L00801,2026-10-23 20:16:27,Person Kabir Mehta was observed near Hotel 780 in Ahmedabad.,,ANPR_System,Analyst,EV13621,0.86,2025-12-18 02:52:39
OBS002622,FIELD_OBSERVATION,ORGANIZATION,O0204,L02050,2026-05-12 12:35:45,An observation associated Singh Transport with the area around Office 287; corroboration is required.,,Synthetic_Intelligence_Feed,Automated_Camera,EV13622,0.95,2025-12-18 19:29:49
OBS002623,CCTV,VEHICLE,V00539,L00378,2025-04-29 09:55:56,An observation associated GJ03AB2341 with the area around Road 991; corroboration is required.,V00539,Synthetic_Intelligence_Feed,CCTV_System,EV13623,0.89,2025-10-05 11:45:00
OBS002624,SURVEILLANCE,PHONE,PH03319,L01749,2026-01-02 18:02:30,Phone 917****660 was observed near Station 694 in Mumbai.,,ANPR_System,Officer,EV13624,0.81,2025-03-04 02:30:05
OBS002625,PATROL,VEHICLE,V00124,L00605,2026-11-11 17:03:10,Source PATROL recorded MP99GH1948 at Office 298 around 17:03.,V00124,Field_Log,Analyst,EV13625,0.95,2025-09-24 19:16:05
OBS002626,INTELLIGENCE,PERSON,P01768,L00229,2026-06-25 00:21:53,Person Arjun Singh was observed near Office 996 in Surat.,V00226,Field_Log,CCTV_System,EV13626,0.81,2026-11-27 14:45:14
OBS002627,ANPR,PERSON,P00647,L00545,2026-05-27 00:43:11,Source ANPR recorded Sanjay Saxena at Market 808 around 00:43.,,Field_Log,CCTV_System,EV13627,0.85,2026-10-15 03:53:04
OBS002628,FIELD_OBSERVATION,PERSON,P00123,L02138,2026-09-04 00:58:02,An observation associated Aarav Verma with the area around Market 4; corroboration is required.,V00559,CCTV_Network,Analyst,EV13628,0.81,2025-12-20 00:42:29
OBS002629,CCTV,ACCOUNT,A00957,L01473,2026-07-25 17:01:24,Account ACCT****1971 was observed near Hotel 834 in Ahmedabad.,,Field_Log,CCTV_System,EV13629,0.82,2025-09-04 18:40:48
OBS002630,SURVEILLANCE,PHONE,PH00661,L01847,2025-10-30 07:57:03,Phone 999****287 was observed near Junction 784 in Jabalpur.,,ANPR_System,CCTV_System,EV13630,0.88,2026-09-04 16:51:52
OBS002631,PATROL,PERSON,P01330,L01917,2026-06-14 20:49:39,An observation associated Rohan Patel with the area around Station 79; corroboration is required.,V00550,Synthetic_Intelligence_Feed,Analyst,EV13631,0.93,2025-08-23 08:04:30
